rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,1.009677,0.473812,0.113907,0.058829,0.000260,0.011947,0.349637,0.001242,-0.000006
1,1,False,True,1.133666,0.461849,0.114424,0.049837,0.000224,0.010776,0.490298,0.006210,-0.000014
2,2,False,True,1.222294,0.466166,0.111743,0.050274,0.000226,0.010733,0.572621,0.010475,-0.000020
3,3,False,True,1.332302,0.462824,0.115270,0.046653,0.000237,0.011400,0.679543,0.016307,-0.000028
4,4,False,True,1.396549,0.464585,0.117577,0.046137,0.000223,0.011798,0.732010,0.024147,-0.000037
5,5,False,True,1.522959,0.469766,0.112206,0.045573,0.000232,0.011082,0.857482,0.026538,-0.000044
6,6,False,True,1.517341,0.465871,0.108806,0.045899,0.000201,0.011598,0.850271,0.034603,-0.000056
7,7,False,True,1.596842,0.466082,0.108354,0.041168,0.000185,0.011037,0.927920,0.041991,-0.000063
8,8,False,True,1.622838,0.468799,0.105728,0.038668,0.000176,0.011516,0.952069,0.045775,-0.000070
9,9,False,True,1.695176,0.473530,0.111308,0.038375,0.000187,0.012493,1.007871,0.051301,-0.000076
10,10,False,True,1.673187,0.460864,0.111092,0.036978,0.000171,0.010943,0.996154,0.056867,-0.000083
inf,inf,False,True,1.611428,0.467895,0.088373,0.024560,0.000127,0.011521,0.886499,0.132225,-0.000193
