rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,1.011530,0.464586,0.115940,0.056645,0.000231,0.011213,0.361615,0.001257,-0.000006
1,1,False,True,1.107301,0.462409,0.113031,0.048505,0.000222,0.011200,0.465413,0.006475,-0.000014
2,2,False,True,1.198982,0.469332,0.114907,0.048264,0.000237,0.011122,0.543651,0.011408,-0.000021
3,3,False,True,1.319051,0.464899,0.112345,0.045002,0.000213,0.010986,0.668391,0.017150,-0.000029
4,4,False,True,1.384884,0.470720,0.112749,0.044466,0.000207,0.011163,0.725144,0.020362,-0.000038
5,5,False,True,1.518843,0.477980,0.113373,0.048208,0.000233,0.011594,0.839633,0.027736,-0.000045
6,6,False,True,1.547362,0.474459,0.108466,0.042846,0.000207,0.011370,0.874866,0.035039,-0.000071
7,7,False,True,1.616265,0.469040,0.107846,0.042175,0.000186,0.010855,0.945444,0.040619,-0.000063
8,8,False,True,1.680767,0.463647,0.106033,0.040254,0.000209,0.011572,1.014000,0.044911,-0.000085
9,9,False,True,1.652359,0.472150,0.107358,0.037473,0.000175,0.011776,0.974204,0.049111,-0.000076
10,10,False,True,1.718903,0.476820,0.105081,0.039671,0.000234,0.012241,1.022858,0.061870,-0.000091
inf,inf,False,True,1.630177,0.466259,0.091841,0.025037,0.000127,0.011149,0.901480,0.134056,-0.000193
