rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,35.325928,17.713408,15.151404,1.999586,0.038865,0.060664,0.357797,0.003929,-0.000233
1,1,False,True,35.733502,17.976980,14.873147,1.759858,0.039628,0.062020,0.885817,0.130196,-0.005814
2,2,False,True,35.203428,17.693417,14.664030,1.229269,0.039592,0.361760,0.978807,0.221365,-0.015148
3,3,False,True,35.000529,17.623089,14.550145,1.169374,0.038288,0.069376,1.189744,0.328655,-0.031817
4,4,False,True,35.084371,17.763475,14.384873,1.090642,0.041496,0.061225,1.270175,0.420938,-0.051508
5,5,False,True,35.151724,17.757945,14.196443,1.038311,0.039401,0.072035,1.454784,0.521357,-0.071406
6,6,False,True,34.970581,17.693061,13.975048,0.944998,0.038680,0.062053,1.467009,0.626671,-0.163019
7,7,False,True,34.840460,17.873759,13.659635,0.501658,0.045896,0.370642,1.419580,0.709544,-0.259703
8,8,False,True,34.271297,17.642141,13.546035,0.450158,0.043120,0.065552,1.451297,0.771138,-0.301814
9,9,False,True,34.228502,17.711867,13.453334,0.411105,0.039785,0.069375,1.377761,0.832788,-0.332443
10,10,False,True,34.588633,17.808207,13.739261,0.384540,0.040380,0.072574,1.287680,0.878019,-0.377929
inf,inf,False,True,35.589618,17.616252,12.699182,0.226055,0.047994,0.061760,1.583933,2.467585,-0.886809
