rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,35.280658,17.567966,15.219084,2.042292,0.039344,0.061231,0.346552,0.003921,-0.000227
1,1,False,True,35.218820,17.573994,14.846772,1.728124,0.039299,0.063300,0.833609,0.128092,-0.005589
2,2,False,True,35.253244,17.633678,14.701471,1.296511,0.038709,0.364333,0.978607,0.224330,-0.015562
3,3,False,True,35.047700,17.716172,14.482771,1.202072,0.039177,0.069101,1.173980,0.332993,-0.031392
4,4,False,True,34.823216,17.666513,14.211417,1.094573,0.041594,0.061410,1.270357,0.424738,-0.052572
5,5,False,True,34.971101,17.621849,14.151101,1.059064,0.038623,0.070091,1.442283,0.518537,-0.069511
6,6,False,True,34.962704,17.721225,13.972432,0.926606,0.039304,0.060531,1.449167,0.626988,-0.166409
7,7,False,True,34.838099,17.766996,13.745136,0.489761,0.043338,0.377502,1.438557,0.713871,-0.262893
8,8,False,True,34.293687,17.602518,13.571311,0.446825,0.039774,0.059690,1.492418,0.782157,-0.298952
9,9,False,True,34.093939,17.595677,13.434622,0.417675,0.042705,0.069271,1.368162,0.825814,-0.339972
10,10,False,True,34.560006,17.642855,13.850927,0.387477,0.040716,0.074270,1.306720,0.890130,-0.366862
inf,inf,False,True,35.691292,17.654258,12.780027,0.223971,0.047928,0.064452,1.562837,2.469907,-0.887866
