rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,35.778903,17.840630,15.391925,2.090965,0.040709,0.059966,0.350348,0.004090,-0.000225
1,1,False,True,35.363151,17.682950,14.761492,1.844805,0.038782,0.059690,0.840733,0.128968,-0.005690
2,2,False,True,35.945160,18.037028,14.980642,1.278198,0.038980,0.390209,0.979009,0.225940,-0.015113
3,3,False,True,35.301285,17.846534,14.571011,1.186368,0.041250,0.073937,1.219763,0.329789,-0.032592
4,4,False,True,35.059004,17.769220,14.328546,1.117347,0.044697,0.063107,1.265394,0.419557,-0.051096
5,5,False,True,34.941456,17.616326,14.133620,1.068114,0.040650,0.070511,1.432016,0.511449,-0.068729
6,6,False,True,35.027347,17.653716,13.995442,0.996053,0.040594,0.062178,1.493900,0.622307,-0.163115
7,7,False,True,34.593581,17.654123,13.609493,0.490072,0.043435,0.394636,1.440289,0.705866,-0.255626
8,8,False,True,34.330652,17.710429,13.588449,0.445177,0.039578,0.061743,1.417220,0.772261,-0.295754
9,9,False,True,35.156498,18.221554,13.853051,0.422332,0.043652,0.072834,1.370518,0.831342,-0.341173
10,10,False,True,34.669640,17.777407,13.835277,0.383700,0.042269,0.068603,1.314478,0.870078,-0.377783
inf,inf,False,True,36.239666,18.090317,12.930159,0.230522,0.050629,0.065998,1.563623,2.447343,-0.861029
