rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,35.342071,17.708929,15.161328,2.018746,0.039501,0.060201,0.349014,0.004090,-0.000220
1,1,False,True,35.464652,17.742143,14.861611,1.782444,0.039322,0.063182,0.835782,0.134358,-0.005768
2,2,False,True,35.121391,17.656146,14.605582,1.266346,0.037343,0.363122,0.955604,0.221802,-0.015405
3,3,False,True,35.002479,17.632155,14.490638,1.240893,0.041133,0.072400,1.166086,0.328302,-0.030832
4,4,False,True,34.771489,17.608037,14.241387,1.098632,0.041609,0.059956,1.246654,0.423938,-0.051233
5,5,False,True,34.832514,17.584533,14.103468,1.035692,0.039904,0.069996,1.414028,0.514402,-0.070450
6,6,False,True,35.128406,17.878924,13.978112,0.925495,0.038417,0.059074,1.456405,0.625800,-0.166136
7,7,False,True,34.575077,17.656230,13.630762,0.496865,0.040363,0.370854,1.405208,0.713522,-0.261230
8,8,False,True,34.453820,17.724797,13.651443,0.448599,0.041946,0.061836,1.448842,0.776196,-0.300120
9,9,False,True,34.100860,17.541613,13.497278,0.408691,0.040594,0.070899,1.387655,0.823650,-0.330437
10,10,False,True,34.299428,17.654428,13.603233,0.386026,0.040520,0.068531,1.305085,0.877301,-0.364260
inf,inf,False,True,36.080904,17.972088,12.801514,0.228102,0.048425,0.063463,1.597005,2.474513,-0.895742
