rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,36.012714,17.973383,15.519644,2.062351,0.040664,0.064262,0.347598,0.004477,-0.000287
1,1,False,True,35.750295,17.940771,14.959984,1.754606,0.043671,0.061320,0.857323,0.126994,-0.005584
2,2,False,True,35.596734,17.895746,14.868415,1.251984,0.037743,0.336989,0.964510,0.226166,-0.015143
3,3,False,True,35.513192,17.903907,14.713755,1.209893,0.039358,0.072872,1.206641,0.334145,-0.032571
4,4,False,True,35.577213,18.027894,14.596221,1.092789,0.041089,0.060061,1.280221,0.426479,-0.052417
5,5,False,True,35.286587,17.855924,14.273741,1.031974,0.039243,0.071940,1.425172,0.519525,-0.069028
6,6,False,True,36.415010,18.573073,14.428835,0.955659,0.042030,0.064239,1.555322,0.630664,-0.165144
7,7,False,True,35.332201,18.041677,14.011503,0.500205,0.041023,0.332660,1.420969,0.717670,-0.266449
8,8,False,True,35.003663,18.024510,13.879962,0.452483,0.040141,0.060056,1.465810,0.783882,-0.296779
9,9,False,True,34.748352,17.950531,13.709344,0.423898,0.041335,0.069389,1.395889,0.826452,-0.331475
10,10,False,True,34.956133,17.994369,13.914233,0.394364,0.040826,0.069271,1.291057,0.882813,-0.369149
inf,inf,False,True,36.157344,17.930704,12.914534,0.229307,0.048228,0.060807,1.631017,2.475223,-0.867477
