rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,35.475195,17.638872,15.252815,2.117079,0.039474,0.065964,0.356656,0.004069,-0.000223
1,1,False,True,35.247178,17.530113,14.879397,1.747860,0.038172,0.060002,0.855698,0.130048,-0.005845
2,2,False,True,35.384395,17.779332,14.714396,1.273419,0.038025,0.366992,0.966901,0.229751,-0.015538
3,3,False,True,34.942315,17.663649,14.366288,1.234724,0.041803,0.073767,1.198739,0.331498,-0.031807
4,4,False,True,35.682035,18.229209,14.456697,1.124524,0.043365,0.061542,1.286369,0.423686,-0.056591
5,5,False,True,34.815431,17.599412,14.088660,1.028079,0.039369,0.067842,1.409128,0.513830,-0.069070
6,6,False,True,35.024241,17.799699,13.910385,0.928936,0.041728,0.062756,1.493917,0.625309,-0.161468
7,7,False,True,34.571857,17.648515,13.630956,0.488066,0.039627,0.361666,1.421894,0.724171,-0.256920
8,8,False,True,34.507598,17.815466,13.642341,0.450751,0.043083,0.063052,1.428951,0.767522,-0.296391
9,9,False,True,34.650583,17.965770,13.598255,0.426645,0.041036,0.070121,1.391583,0.825976,-0.331155
10,10,False,True,34.315064,17.590837,13.698474,0.380730,0.039957,0.068496,1.286895,0.881643,-0.367990
inf,inf,False,True,35.624257,17.688726,12.707987,0.228449,0.050641,0.063674,1.578703,2.449755,-0.856276
