key,value
rw_delta,3
ww_delta,3
alt_barr,False
data_deps,True
total_time_sec,38.079301
load_time_sec,17.017584
detect_races_time_sec,17.505445
extract_traces_time_sec,1.388373
find_reactive_cmds_time_sec,0.046778
find_proactive_cmds_time_sec,0.376940
find_covered_races_time,1.325516
per_packet_inconsistent_time_sec,0.381734
find_inconsistent_update_time_sec,-0.036879
